course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
RSCH GR0020,GSAS Compass Career Development,GSAS Compass will host a series of professional development sessions for students.,Francesca Fanelli,,,10746,,G0020-20261-001,GSAS Compass,Graduate School of Arts and Sciences,RSCH,https://doc.sis.columbia.edu/subj/RSCH/G0020-20261-001/,,In-Person,,0,,,20261RSCH0020G001,LECTURE
RSCH GR8031,Dissertation Research,Full time research for doctoral students.,Richard Slusarczyk,,,10747,,G8031-20261-001,,Graduate School of Arts and Sciences,RSCH,https://doc.sis.columbia.edu/subj/RSCH/G8031-20261-001/,,In-Person,,12,,,20261RSCH8031G001,INDEPENDENT
RSCH N0950,Research Elective,,,,,19705,,N0950-20261-001,,Medicine,RSCH,https://doc.sis.columbia.edu/subj/RSCH/N0950-20261-001/,,In-Person,,0,,,20261RSCH0950N001,INDEPENDENT
RSCH N0950,Research Elective,,,,,19706,,N0950-20261-002,,Medicine,RSCH,https://doc.sis.columbia.edu/subj/RSCH/N0950-20261-002/,,In-Person,,0,,,20261RSCH0950N002,INDEPENDENT
RSCH N0950,Research Elective,,,,,19707,,N0950-20261-003,,Medicine,RSCH,https://doc.sis.columbia.edu/subj/RSCH/N0950-20261-003/,,In-Person,,0,,,20261RSCH0950N003,INDEPENDENT
RSRH J0001,RESEARCH-JOURNALISM,.,,,,17201,,J0001-20261-001,,Journalism,RSRH,https://doc.sis.columbia.edu/subj/RSRH/J0001-20261-001/,,In-Person,,0,,,20261RSRH0001J001,INDEPENDENT
RSRH L0001,RESEARCH-LAW FULL-TIME STATUS,.,,,,15576,,L0001-20261-001,RESEARCH-LAW FULL-TIME ST,Law,RSRH,https://doc.sis.columbia.edu/subj/RSRH/L0001-20261-001/,,In-Person,,0,,,20261RSRH0001L001,INDEPENDENT
RSRH M7201,MEDICAL SCHOLARS SEMINAR,,,,,19729,,M7201-20261-001,,Medicine,RSRH,https://doc.sis.columbia.edu/subj/RSRH/M7201-20261-001/,,In-Person,,3-5,,,20261RSRH7201M001,SEMINAR
RSRH M7201,MEDICAL SCHOLARS SEMINAR,,,,,19730,,M7201-20261-SPR,,Medicine,RSRH,https://doc.sis.columbia.edu/subj/RSRH/M7201-20261-SPR/,,In-Person,,3-5,,,20261RSRH7201MSPR,SEMINAR
RSRH M7202,RESEARCH AT P&S SEMINAR,,,,,19691,,M7202-20261-001,,Medicine,RSRH,https://doc.sis.columbia.edu/subj/RSRH/M7202-20261-001/,,In-Person,,2,,,20261RSRH7202M001,SEMINAR
RSRH M7208,PRECISION MEDICINE       NG,,,,,19740,,M7208-20261-001,PRECISION MEDICINE,Medicine,RSRH,https://doc.sis.columbia.edu/subj/RSRH/M7208-20261-001/,,In-Person,,3,,,20261RSRH7208M001,COLLOQUIA
RSRH M7208,PRECISION MEDICINE       NG,,,,,19741,,M7208-20261-002,PRECISION MEDICINE,Medicine,RSRH,https://doc.sis.columbia.edu/subj/RSRH/M7208-20261-002/,,In-Person,,3,,,20261RSRH7208M002,COLLOQUIA
RSRH P0001,DOCTORAL CONTINUOUS REGISTRATION,.,Carlos Correa,,,14985,,P0001-20261-001,DOCTORAL CONTINUOUS REGIS,Public Health,RSRH,https://doc.sis.columbia.edu/subj/RSRH/P0001-20261-001/,,In-Person,,0,,,20261RSRH0001P001,INDEPENDENT
RSRH P0002,DOCTORAL RESEARCH REGISTRATION,,Carlos Correa,,,14986,,P0002-20261-001,DOCTORAL RESEARCH REGISTR,Public Health,RSRH,https://doc.sis.columbia.edu/subj/RSRH/P0002-20261-001/,,In-Person,,0,,,20261RSRH0002P001,INDEPENDENT
RSRH P0003,DOCTORAL RESEARCH REGISTRATION,,Carlos Correa,,,14987,,P0003-20261-001,DOCTORAL RESEARCH REGISTR,Public Health,RSRH,https://doc.sis.columbia.edu/subj/RSRH/P0003-20261-001/,,In-Person,,0,,,20261RSRH0003P001,INDEPENDENT
RSRH P0004,DOCTORAL RESEARCH REGISTRATION,,Carlos Correa,,,14988,,P0004-20261-001,DOCTORAL RESEARCH REGISTR,Public Health,RSRH,https://doc.sis.columbia.edu/subj/RSRH/P0004-20261-001/,,In-Person,,0,,,20261RSRH0004P001,INDEPENDENT
RUSS GR8039,DIR RSCH 19TH-C RUSSIAN LIT II,,Irina Reyfman,,,17292,,G8039-20261-001,DIR RSCH 19TH-C RUSSIAN L,Slavic Languages,RUSS,https://doc.sis.columbia.edu/subj/RUSS/G8039-20261-001/,,In-Person,,4,,,20261RUSS8039G001,INDEPENDENT
RUSS GR8039,DIR RSCH 19TH-C RUSSIAN LIT II,,Chloe Kitzinger,,,20141,,G8039-20261-002,DIR RSCH 19TH-C RUSSIAN L,Slavic Languages,RUSS,https://doc.sis.columbia.edu/subj/RUSS/G8039-20261-002/,,In-Person,,4,,,20261RUSS8039G002,INDEPENDENT
RUSS GR8043,DIR RSCH IN MODERN PERIOD II,,Mark Lipovetsky,,,17524,,G8043-20261-001,DIR RSCH IN MODERN PERIOD,Slavic Languages,RUSS,https://doc.sis.columbia.edu/subj/RUSS/G8043-20261-001/,,In-Person,,1-4,,,20261RUSS8043G001,INDEPENDENT
RUSS GU4339,CHTENIIA PO RUSSKOI LITERATURE,"A survey of Alexander Pushkin's poetry and prose in the original. Emphasis on the emergence of a new figure of the poet in Russia in the 1820s - 1830s. Linguistic analysis of poetic texts (vocabulary, metrics, versification) will be combined with the study of Russian history and culture as reelected in Pushkin's writing.",Irina Reyfman,,,10882,,W4339-20261-001,CHTENIIA PO RUSS LIT: PUSHKIN,Slavic Languages,RUSS,https://doc.sis.columbia.edu/subj/RUSS/W4339-20261-001/,,In-Person,,3,,,20261RUSS4339W001,LECTURE
RUSS GU4339,CHTENIIA PO RUSSKOI LITERATURE,"A survey of Alexander Pushkin's poetry and prose in the original. Emphasis on the emergence of a new figure of the poet in Russia in the 1820s - 1830s. Linguistic analysis of poetic texts (vocabulary, metrics, versification) will be combined with the study of Russian history and culture as reelected in Pushkin's writing.",Irina Reyfman,,,19952,,W4339-20261-AU1,CHTENIIA PO RUSSKOI LITER,Auditing,RUSS,https://doc.sis.columbia.edu/subj/RUSS/W4339-20261-AU1/,,In-Person,,0,,,20261RUSS4339WAU1,LECTURE
RUSS GU4343,FOURTH-YEAR RUSSIAN II,,Tatiana Mikhailova,,,10929,,W4343-20261-001,,Slavic Languages,RUSS,https://doc.sis.columbia.edu/subj/RUSS/W4343-20261-001/,,In-Person,,4,,,20261RUSS4343W001,LANGUAGE
RUSS GU4434,PRACTICAL STYLISTICS-RUSS LANG,"Prerequisites: RUSS W4334 or the equivalent or the instructor's permission. Prerequisite: four years of college Russian or instructor's permission. The course will focus on theoretical matters of language and style and on the practical aspect of improving students' writing skills. Theoretical aspects of Russian style and specific Russian stylistic conventions will be combined with the analysis of student papers and translation assignments, as well as exercises focusing on reviewing certain specific difficulties in mastering written Russian.",Irina Reyfman,,,10883,,W4434-20261-001,PRACTICAL STYLISTICS-RUSS,Slavic Languages,RUSS,https://doc.sis.columbia.edu/subj/RUSS/W4434-20261-001/,,In-Person,,3,RUSS W4334,,20261RUSS4434W001,LANGUAGE
RUSS UN1102,FIRST-YEAR RUSSIAN II,"Grammar, reading, composition, and conversation.",Marina Grineva,,,10923,,V1102-20261-001,,Slavic Languages,RUSS,https://doc.sis.columbia.edu/subj/RUSS/V1102-20261-001/,,In-Person,,5,,,20261RUSS1102V001,LANGUAGE
RUSS UN1102,FIRST-YEAR RUSSIAN II,"Grammar, reading, composition, and conversation.",Marina Grineva,,,10924,,V1102-20261-002,,Slavic Languages,RUSS,https://doc.sis.columbia.edu/subj/RUSS/V1102-20261-002/,,In-Person,,5,,,20261RUSS1102V002,LANGUAGE
RUSS UN1102,FIRST-YEAR RUSSIAN II,"Grammar, reading, composition, and conversation.",Marina Grineva,,,10951,,V1102-20261-003,,Slavic Languages,RUSS,https://doc.sis.columbia.edu/subj/RUSS/V1102-20261-003/,,In-Person,,5,,,20261RUSS1102V003,LANGUAGE
RUSS UN2102,SECOND-YEAR RUSSIAN II,"Prerequisites: RUSS UN2101 or the equivalent. Drill practice in small groups. Reading, composition, and grammar review.",Marina Tsylina,,,10925,,V2102-20261-001,,Slavic Languages,RUSS,https://doc.sis.columbia.edu/subj/RUSS/V2102-20261-001/,,In-Person,,5,RUSS UN2101,,20261RUSS2102V001,LANGUAGE
RUSS UN2102,SECOND-YEAR RUSSIAN II,"Prerequisites: RUSS UN2101 or the equivalent. Drill practice in small groups. Reading, composition, and grammar review.",Marina Tsylina,,,10926,,V2102-20261-002,,Slavic Languages,RUSS,https://doc.sis.columbia.edu/subj/RUSS/V2102-20261-002/,,In-Person,,5,RUSS UN2101,,20261RUSS2102V002,LANGUAGE
RUSS UN3102,THIRD-YEAR RUSSIAN II,Prerequisites: RUSS UN2102 or the equivalent and the instructors permission. Enrollment limited. Recommended for students who wish to improve their active command of Russian. Emphasis on conversation and composition. Reading and discussion of selected texts and videotapes. Lectures. Papers and oral reports required. Conducted entirely in Russian.,Tatiana Mikhailova,,,10927,,V3102-20261-001,,Slavic Languages,RUSS,https://doc.sis.columbia.edu/subj/RUSS/V3102-20261-001/,,In-Person,,4,RUSS UN2102,,20261RUSS3102V001,LANGUAGE
RUSS UN3107,Russian Through Theater,"Russian Through Theater is a content-based language course designed for students who already have the equivalent of two semesters of college-level Russian and want to continue exploring their path as Russian language learners. This course is experimental in that it combines elements of traditional language learning with theatricality and creativity.  A stress-free learning environment will stimulate language skills and fluency. Staging skits, theatrical pieces, short at first and longer by the end of the semester, will encourage students to focus on phonetics, intonation contour, and idiomatic expressions. In addition to performing skits and short plays, the course includes various forms of improvisation. Reading, listening and speaking - these three essential skills of language learning are constantly practiced. Incorporating theater into language learning not only makes the process enjoyable but also creates a rich, immersive environment that supports language development holistically. Various performative and ludic models, offered by the theater productions -- rehearsed and improvised alike – will help students with shaping a language persona, a skill that students may use in life situations. This skill adds confidence to their conduct of language and allows to communicate effectively with limited linguistic knowledge.
  
Classes will be conducted primarily in Russian, with sporadic instruction in English when necessary for clarification of assignments or for better understanding of terminology used during mini-lectures.",Tatiana Mikhailova,,,10930,,W3107-20261-001,,Slavic Languages,RUSS,https://doc.sis.columbia.edu/subj/RUSS/W3107-20261-001/,,In-Person,,2,,,20261RUSS3107W001,SEMINAR
RUSS UN3221,LIT & REVOLUTION (20TH C LIT),"The revolutionary period (1905-1938) in Russia was not only one of extreme social upheaval but also of exceptional creativity. Established ideas about individuality and collectivity, about how to depict reality, about language, gender, authority, and violence, were all thrown open to radical questioning. Out of this chaos came ideas about literature and film (just for example) which have shaped Western thought on these subjects to this day. In this course we will study a variety of media and genres (poetry, manifestos, film, painting, photomontage, the novel, theoretical essays) in an effort to gain a deep understanding of this complex and fascinating period in Russian cultural history.",Mark Lipovetsky,,,10932,,V3221-20261-001,LIT & REVOLUTION (20TH C,Slavic Languages,RUSS,https://doc.sis.columbia.edu/subj/RUSS/V3221-20261-001/,,In-Person,,3,,,20261RUSS3221V001,LECTURE
RUSS UN3221,LIT & REVOLUTION (20TH C LIT),"The revolutionary period (1905-1938) in Russia was not only one of extreme social upheaval but also of exceptional creativity. Established ideas about individuality and collectivity, about how to depict reality, about language, gender, authority, and violence, were all thrown open to radical questioning. Out of this chaos came ideas about literature and film (just for example) which have shaped Western thought on these subjects to this day. In this course we will study a variety of media and genres (poetry, manifestos, film, painting, photomontage, the novel, theoretical essays) in an effort to gain a deep understanding of this complex and fascinating period in Russian cultural history.",Mark Lipovetsky,,,19846,,V3221-20261-AU1,LIT & REVOLUTION (20TH C,Auditing,RUSS,https://doc.sis.columbia.edu/subj/RUSS/V3221-20261-AU1/,,In-Person,,0,,,20261RUSS3221VAU1,LECTURE
RUSS UN3222,TOLSTOY AND DOSTOEVSKY,"Two epic novels, Tolstoys War and Peace and Dostoevskys The Brothers Karamazov, will be read along with selected shorter works. Other works by Tolstoy include his early Sebastopol Sketches, which changed the way war is represented in literature; Confession, which describes his spiritual crisis; the late stories Kreutzer Sonata and Hadji Murad; and essays on capital punishment and a visit to a slaughterhouse. Other works by Dostoevsky include his fictionalized account of life in Siberian prison camp, The House of the Dead; Notes from the Underground, his philosophical novella on free will, determinism, and love; A Gentle Creature, a short story on the same themes; and selected essays from Diary of a Writer. The focus will be on close reading of the texts. Our aim will be to develop strategies for appreciating the structure and form, the powerful ideas, the engaging storylines, and the human interest in the writings of Tolstoy and Dostoevsky. No knowledge of Russian is required.",Liza Knapp,,,10880,,V3222-20261-001,,Slavic Languages,RUSS,https://doc.sis.columbia.edu/subj/RUSS/V3222-20261-001/,,In-Person,,3,,,20261RUSS3222V001,LECTURE
RUSS UN3222,TOLSTOY AND DOSTOEVSKY,"Two epic novels, Tolstoys War and Peace and Dostoevskys The Brothers Karamazov, will be read along with selected shorter works. Other works by Tolstoy include his early Sebastopol Sketches, which changed the way war is represented in literature; Confession, which describes his spiritual crisis; the late stories Kreutzer Sonata and Hadji Murad; and essays on capital punishment and a visit to a slaughterhouse. Other works by Dostoevsky include his fictionalized account of life in Siberian prison camp, The House of the Dead; Notes from the Underground, his philosophical novella on free will, determinism, and love; A Gentle Creature, a short story on the same themes; and selected essays from Diary of a Writer. The focus will be on close reading of the texts. Our aim will be to develop strategies for appreciating the structure and form, the powerful ideas, the engaging storylines, and the human interest in the writings of Tolstoy and Dostoevsky. No knowledge of Russian is required.",Liza Knapp,,,18281,,V3222-20261-AU1,,Auditing,RUSS,https://doc.sis.columbia.edu/subj/RUSS/V3222-20261-AU1/,,In-Person,,0,,,20261RUSS3222VAU1,LECTURE
RUSS UN3431,RUSSIAN FOR HERITAGE SPKRS II,"Prerequisites: RUSS V3430 or the instructors permission. This course is designed to help students who speak Russian at home, but have no or limited reading and writing skills to develop literary skills in Russian. THIS COURSE, TAKEN WITH RUSS V3430, MEET A TWO YEAR FOREIGN LANGUAGE REQUIREMENT. Conducted in Russian.",Alla Smyslova,,,10928,,V3431-20261-001,RUSSIAN FOR HERITAGE SPKR,Slavic Languages,RUSS,https://doc.sis.columbia.edu/subj/RUSS/V3431-20261-001/,,In-Person,,3,"RUSS V3430
RUSS V3430",,20261RUSS3431V001,LANGUAGE
RUSS UN3998,SUPERVISED INDIVIDUAL RESEARCH,Prerequisites: the department's permission. Supervised Individual Research,John C Wright,,,00182,,V3998-20261-001,SUPERVISED INDIVIDUAL RES,Slavic Languages @Barnard,RUSS,https://doc.sis.columbia.edu/subj/RUSS/V3998-20261-001/,,,,2-4,,,20261RUSS3998V001,INDEPENDENT
SASS GR5900,SOUTH ASIA RESEARCH SEMINAR,,Syantani Chatterjee,,,11122,,G5900-20261-001,SOUTH ASIA RESEARCH SEMIN,Graduate School of Arts and Sciences,SASS,https://doc.sis.columbia.edu/subj/SASS/G5900-20261-001/,,In-Person,,2-4,,,20261SASS5900G001,RESEARCH SEM
SCNC CC1000,FRONTIERS OF SCIENCE,"Corequisites: SCNC CC1100 The principal objectives of Frontiers of Science are to engage students in the process of discovery by exploring topics at the forefront of science and to inculcate or reinforce the specific habits of mind that inform a scientific perspective on the world. Sample topics include the brain and behavior, global climate change, relativity, and biodiversity, among others. Taught by members of natural science departments and Columbia Science Fellows.",Ivana N Hughes,,,10785,,C1000-20261-001,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1000-20261-001/,,In-Person,,4,SCNC CC1100,,20261SCNC1000C001,LECTURE
SCNC CC1000,FRONTIERS OF SCIENCE,"Corequisites: SCNC CC1100 The principal objectives of Frontiers of Science are to engage students in the process of discovery by exploring topics at the forefront of science and to inculcate or reinforce the specific habits of mind that inform a scientific perspective on the world. Sample topics include the brain and behavior, global climate change, relativity, and biodiversity, among others. Taught by members of natural science departments and Columbia Science Fellows.",Ivana N Hughes,,,10786,,C1000-20261-002,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1000-20261-002/,,In-Person,,4,SCNC CC1100,,20261SCNC1000C002,LECTURE
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Christopher Hwu,,,11378,,C1100-20261-001,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-001/,,In-Person,,0,SCNC C1000,,20261SCNC1100C001,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Klejda Bega,,,11379,,C1100-20261-002,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-002/,,In-Person,,0,SCNC C1000,,20261SCNC1100C002,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Palani R Akana,,,11380,,C1100-20261-003,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-003/,,In-Person,,0,SCNC C1000,,20261SCNC1100C003,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Klejda Bega,,,11381,,C1100-20261-004,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-004/,,In-Person,,0,SCNC C1000,,20261SCNC1100C004,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Palani R Akana,,,11382,,C1100-20261-005,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-005/,,In-Person,,0,SCNC C1000,,20261SCNC1100C005,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Tiago Altavini,,,11383,,C1100-20261-006,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-006/,,In-Person,,0,SCNC C1000,,20261SCNC1100C006,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Orit Karni-Schmidt,,,11384,,C1100-20261-007,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-007/,,In-Person,,0,SCNC C1000,,20261SCNC1100C007,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Darren McKee,,,11385,,C1100-20261-008,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-008/,,In-Person,,0,SCNC C1000,,20261SCNC1100C008,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Athira Menon,,,11386,,C1100-20261-009,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-009/,,In-Person,,0,SCNC C1000,,20261SCNC1100C009,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Mikaila Hoffman,,,11387,,C1100-20261-010,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-010/,,In-Person,,0,SCNC C1000,,20261SCNC1100C010,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Keith Perkins,,,11388,,C1100-20261-011,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-011/,,In-Person,,0,SCNC C1000,,20261SCNC1100C011,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Tiago Altavini,,,11389,,C1100-20261-012,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-012/,,In-Person,,0,SCNC C1000,,20261SCNC1100C012,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Nina Gnadig-Schoenfeld,,,11390,,C1100-20261-013,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-013/,,In-Person,,0,SCNC C1000,,20261SCNC1100C013,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Orit Karni-Schmidt,,,11392,,C1100-20261-014,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-014/,,In-Person,,0,SCNC C1000,,20261SCNC1100C014,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Nicholas M Luber,,,11393,,C1100-20261-015,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-015/,,In-Person,,0,SCNC C1000,,20261SCNC1100C015,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Bita Alaghebandan,,,11394,,C1100-20261-016,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-016/,,In-Person,,0,SCNC C1000,,20261SCNC1100C016,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Malcolm Rosenthal,,,11396,,C1100-20261-017,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-017/,,In-Person,,0,SCNC C1000,,20261SCNC1100C017,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Keith Perkins,,,11397,,C1100-20261-018,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-018/,,In-Person,,0,SCNC C1000,,20261SCNC1100C018,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Mikaila Hoffman,,,11398,,C1100-20261-019,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-019/,,In-Person,,0,SCNC C1000,,20261SCNC1100C019,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Athira Menon,,,11399,,C1100-20261-020,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-020/,,In-Person,,0,SCNC C1000,,20261SCNC1100C020,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Nina Gnadig-Schoenfeld,,,11400,,C1100-20261-021,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-021/,,In-Person,,0,SCNC C1000,,20261SCNC1100C021,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Bita Alaghebandan,,,11402,,C1100-20261-022,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-022/,,In-Person,,0,SCNC C1000,,20261SCNC1100C022,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Nicholas M Luber,,,11403,,C1100-20261-023,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-023/,,In-Person,,0,SCNC C1000,,20261SCNC1100C023,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Darren McKee,,,11404,,C1100-20261-024,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-024/,,In-Person,,0,SCNC C1000,,20261SCNC1100C024,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Malcolm Rosenthal,,,11406,,C1100-20261-025,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-025/,,In-Person,,0,SCNC C1000,,20261SCNC1100C025,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Christopher Hwu,,,11407,,C1100-20261-026,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-026/,,In-Person,,0,SCNC C1000,,20261SCNC1100C026,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Stefanie J Siller,,,11408,,C1100-20261-027,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-027/,,In-Person,,0,SCNC C1000,,20261SCNC1100C027,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Amanda C Quirk,,,11409,,C1100-20261-028,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-028/,,In-Person,,0,SCNC C1000,,20261SCNC1100C028,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Stefanie J Siller,,,11411,,C1100-20261-029,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-029/,,In-Person,,0,SCNC C1000,,20261SCNC1100C029,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Malcolm Rosenthal,,,11412,,C1100-20261-030,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-030/,,In-Person,,0,SCNC C1000,,20261SCNC1100C030,DISCUSSION
SCNC CC1100,FRONTIERS OF SCIENCE-DISC,Accompanying discussion section for SCNC C1000 Frontiers of Science.,Amanda C Quirk,,,11413,,C1100-20261-031,,Core (A&S),SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1100-20261-031/,,In-Person,,0,SCNC C1000,,20261SCNC1100C031,DISCUSSION
SCNC UN1500,FIRST-YR SCIENCE RESEARCH SEM,,Vesna Gasperov,,,15740,,C1500-20261-001,FIRST-YR SCIENCE RESEARCH,Columbia College,SCNC,https://doc.sis.columbia.edu/subj/SCNC/C1500-20261-001/,,In-Person,,1,,,20261SCNC1500C001,SEMINAR
SCPP BC3338,Science-based evidence in policymaking,"In all societies, public policies are developed to solve social problems such as extreme
 poverty, inequality, basic sanitation, health and basic care, family planning, food
 security, mental health, abuse of illegal substances, education and protection of
 vulnerable groups. How can we ensure that these public policies are based on solid
 evidence, which would guarantee the greatest probability of effectiveness? And how do
 we plan and adapt the implementation of these policies to different realities, respecting
 cultural and historical differences?
  
 In order to achieve this, it is useful, if not necessary, to be acquainted with scientific
 thinking and the accumulation and use of evidence. It is also necessary to understand
 our own limitations and cognitive biases that interfere in the decision-making process,
 as well as understand the political and social context where decisions need to be made.
 This course aims to provide students with the tools necessary to assess public policies
 critically and rationally, as well as to evaluate different types of scientific evidence and
 understand how and where it is appropriate to include scientific evidence in building
 effective public policy.",Natalia Pasternak Taschner,,,00808,,X3338-20261-001,Science & Policymaking,Science and Public Policy @Barnard,SCPP,https://doc.sis.columbia.edu/subj/SCPP/X3338-20261-001/,,,,4,,,20261SCPP3338X001,SEMINAR
