course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_culpa_link,instructor_culpa_nugget,instructor_culpa_reviews_count,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
ASCM UN2003,INTRO TO ISLAMIC CIVILIZATION,"Lecture and recitation. Islamic civilization and its characteristic intellectual, political, social, and cultural traditions up through 1800. Note: Students must register for a discussion section, ASCM UN2113.
",Elaine Van Dalen,2:40pm,3:55pm,10498,Morningside,V2003-20213-001,INTRO TO ISLAMIC CIVILIZA,"Middle Eastern, South Asian and African Studies",ASCM,http://culpa.info/professors/13964,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/ASCM/V2003-20213-001/,To be announced,,,4,ASCM UN2113,TR,20213ASCM2003V001,LECTURE
ASCM UN2113,INTRO TO ISLAMIC CIV-REC,,Elaine Van Dalen,,,11056,Morningside,V2113-20213-001,,"Middle Eastern, South Asian and African Studies",ASCM,http://culpa.info/professors/13964,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/ASCM/V2113-20213-001/,,,,0,,,20213ASCM2113V001,RECITATION
ASCM UN2113,INTRO TO ISLAMIC CIV-REC,,Elaine Van Dalen,,,11163,Morningside,V2113-20213-002,,"Middle Eastern, South Asian and African Studies",ASCM,http://culpa.info/professors/13964,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/ASCM/V2113-20213-002/,,,,0,,,20213ASCM2113V002,RECITATION
ASCM UN2113,INTRO TO ISLAMIC CIV-REC,,Elaine Van Dalen,,,11164,Morningside,V2113-20213-003,,"Middle Eastern, South Asian and African Studies",ASCM,http://culpa.info/professors/13964,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/ASCM/V2113-20213-003/,,,,0,,,20213ASCM2113V003,RECITATION
ASCM UN2113,INTRO TO ISLAMIC CIV-REC,,Elaine Van Dalen,,,11167,Morningside,V2113-20213-004,,"Middle Eastern, South Asian and African Studies",ASCM,http://culpa.info/professors/13964,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/ASCM/V2113-20213-004/,,,,0,,,20213ASCM2113V004,RECITATION
ASCM UN2357,INTRO TO INDIAN CIVILIZATION,"Introduction to Indian civilization with attention to both its unity and its diversity across the Indian subcontinent. Consideration of its origins, formative development, fundamental social institutions, religious thought and practice (Vedic, Buddhist, Jain, Hindu, Muslim, and Sikh), literary and artistic achievements, and modern challenges.
",Rachel McDermott,1:10pm,2:25pm,00385,Barnard College,V2357-20213-001,INTRO TO INDIAN CIVILIZAT,Asian and Middle East @Barnard,ASCM,http://culpa.info/professors/54,silver,36.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/ASCM/V2357-20213-001/,To be announced,,,4,,TR,20213ASCM2357V001,LECTURE
ASST BC3999,INDEPENDENT STUDY,"Prerequisites: Open to majors who have fulfilled basic major requirements or written permission of the staff member who will supervise the project. Specialized reading and research projects planned in consultation with members of the Asian and Middle Eastern Cultures teaching staff.
",,,,00380,Barnard College,X3999-20213-005,,Asian and Middle East @Barnard,ASST,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ASST/X3999-20213-005/,,,,4,,,20213ASST3999X005,INDEPENDENT
ASST BC3999,INDEPENDENT STUDY,"Prerequisites: Open to majors who have fulfilled basic major requirements or written permission of the staff member who will supervise the project. Specialized reading and research projects planned in consultation with members of the Asian and Middle Eastern Cultures teaching staff.
",Nathanael P Shelley,,,00381,Barnard College,X3999-20213-004,,Asian and Middle East @Barnard,ASST,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ASST/X3999-20213-004/,,,,4,,,20213ASST3999X004,INDEPENDENT
ASST BC3999,INDEPENDENT STUDY,"Prerequisites: Open to majors who have fulfilled basic major requirements or written permission of the staff member who will supervise the project. Specialized reading and research projects planned in consultation with members of the Asian and Middle Eastern Cultures teaching staff.
",Matthew L Keegan,,,00382,Barnard College,X3999-20213-003,,Asian and Middle East @Barnard,ASST,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ASST/X3999-20213-003/,,,,4,,,20213ASST3999X003,INDEPENDENT
ASST BC3999,INDEPENDENT STUDY,"Prerequisites: Open to majors who have fulfilled basic major requirements or written permission of the staff member who will supervise the project. Specialized reading and research projects planned in consultation with members of the Asian and Middle Eastern Cultures teaching staff.
",David L Moerman,,,00383,Barnard College,X3999-20213-002,,Asian and Middle East @Barnard,ASST,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ASST/X3999-20213-002/,,,,4,,,20213ASST3999X002,INDEPENDENT
ASST BC3999,INDEPENDENT STUDY,"Prerequisites: Open to majors who have fulfilled basic major requirements or written permission of the staff member who will supervise the project. Specialized reading and research projects planned in consultation with members of the Asian and Middle Eastern Cultures teaching staff.
",Rachel McDermott,,,00384,Barnard College,X3999-20213-001,,Asian and Middle East @Barnard,ASST,http://culpa.info/professors/54,silver,36.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/ASST/X3999-20213-001/,,,,4,,,20213ASST3999X001,INDEPENDENT
ASST GU4600,JUDAISM & CHRISTIANITY S.ASIA,,Rachel McDermott,2:40pm,3:55pm,00433,Barnard College,W4600-20213-001,,Asian and Middle East @Barnard,ASST,http://culpa.info/professors/54,silver,36.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/ASST/W4600-20213-001/,To be announced,,,4,,MW,20213ASST4600W001,LECTURE
BCHM GU4505,Biochemistry I in VR: Leveraging Virtual,"In this course, we will use virtual reality to explore the basic biochemistry of living systems and how this knowledge can be harnessed to create new medicines. We will learn how living systems convert environmental resources into energy through metabolism, and how they use this energy and these materials to build the molecules required for the diverse functions of life. We will discuss the applications of this biochemical knowledge to mechanisms of disease and to drug discovery. We will look at examples of drug discovery related to neurodegeneration, cancer, and the SARS-CoV-2 COVID19 pandemic. This course satisfies the requirement of most medical schools for introductory biochemistry, and is suitable for advanced undergraduates, and beginning graduate students. This course is equivalent to and replaces the prior course named UN3501, and is equivalent to the course offered in the Fall semester. This course is a co-requiste to GU4501.  We will meet twice each week in Zoom (Tuesday and Thursday 2:30-5:15, BCHM GU4501) to discuss the course material. We will then meet Friday 9:30-10:30 each week in virtual reality, using the Spatial.io platform and an Oculus Quest headset. In VR, we will examine the 3D spatial concepts relevant to biochemistry, where you will be able to examine molecular structures in an immersive format.
",Brent R Stockwell,9:30am,10:30am,11691,Morningside,W4505-20213-001,Biochemistry I Virtual Re,Biological Sciences,BCHM,http://culpa.info/professors/2753,,14.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/BCHM/W4505-20213-001/,To be announced,,,0,"BCHM GU4501
GU4501
UN3501",F,20213BCHM4505W001,DISCUSSION
BCHM UN3300,BIOCHEMISTRY,,Danny N Ho,7:10pm,9:30pm,11072,Morningside,W3300-20213-001,,Biological Sciences,BCHM,http://culpa.info/professors/13171,,4.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/BCHM/W3300-20213-001/,To be announced,,,3,,T,20213BCHM3300W001,LECTURE
BCHM UN3511,BIOCHEM I-STRUCT/METABOLSM-REC,"How does life work on a molecular level? Why do we succumb to disease, and how can we create new cures? This course will explore the biochemistry of life and how this knowledge can be harnessed to create new medicines. You will learn how cells convert environmental resources into energy through metabolism, how cellular molecules function, and how to use this biochemical knowledge for drug discovery related to neurodegeneration, cancer, and the current SARS-CoV-2 COVID19 pandemic. At the conclusion of the course, you will be able to diagram the major metabolic pathways and compare how these pathways are dysregulated in normal tissues in and disease states, and to design your own drug discovery program to create therapeutic for diseases such as COVID-19. In addition, you will know what techniques are used to uncover biochemical knowledge and how to design and interpret relevant experiments. You will be capable of collaborating with other people in the analysis and interpretation of biochemical data, and be able to communicate, defend and refute interpretations of data. You will learn how to create an original research proposal in the form of a research grant application. Having completed one year of college-level biology and one year of organic chemistry will be helpful to maximally benefit from this course. This course satisfies the requirement of most medical schools for introductory biochemistry, and is suitable for advanced undergraduates, and beginning graduate students; this replaces the previous UN3501 course.
",Brent R Stockwell,5:30pm,6:30pm,11686,Morningside,C3511-20213-001,BIOCHEM I-STRUCT/METABOLS,Biological Sciences,BCHM,http://culpa.info/professors/2753,,14.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/BCHM/C3511-20213-001/,To be announced,,,0,UN3501,M,20213BCHM3511C001,RECITATION
BCHM UN3511,BIOCHEM I-STRUCT/METABOLSM-REC,"How does life work on a molecular level? Why do we succumb to disease, and how can we create new cures? This course will explore the biochemistry of life and how this knowledge can be harnessed to create new medicines. You will learn how cells convert environmental resources into energy through metabolism, how cellular molecules function, and how to use this biochemical knowledge for drug discovery related to neurodegeneration, cancer, and the current SARS-CoV-2 COVID19 pandemic. At the conclusion of the course, you will be able to diagram the major metabolic pathways and compare how these pathways are dysregulated in normal tissues in and disease states, and to design your own drug discovery program to create therapeutic for diseases such as COVID-19. In addition, you will know what techniques are used to uncover biochemical knowledge and how to design and interpret relevant experiments. You will be capable of collaborating with other people in the analysis and interpretation of biochemical data, and be able to communicate, defend and refute interpretations of data. You will learn how to create an original research proposal in the form of a research grant application. Having completed one year of college-level biology and one year of organic chemistry will be helpful to maximally benefit from this course. This course satisfies the requirement of most medical schools for introductory biochemistry, and is suitable for advanced undergraduates, and beginning graduate students; this replaces the previous UN3501 course.
",Brent R Stockwell,5:30pm,6:30pm,11687,Morningside,C3511-20213-002,BIOCHEM I-STRUCT/METABOLS,Biological Sciences,BCHM,http://culpa.info/professors/2753,,14.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/BCHM/C3511-20213-002/,To be announced,,,0,UN3501,T,20213BCHM3511C002,RECITATION
BCHM UN3511,BIOCHEM I-STRUCT/METABOLSM-REC,"How does life work on a molecular level? Why do we succumb to disease, and how can we create new cures? This course will explore the biochemistry of life and how this knowledge can be harnessed to create new medicines. You will learn how cells convert environmental resources into energy through metabolism, how cellular molecules function, and how to use this biochemical knowledge for drug discovery related to neurodegeneration, cancer, and the current SARS-CoV-2 COVID19 pandemic. At the conclusion of the course, you will be able to diagram the major metabolic pathways and compare how these pathways are dysregulated in normal tissues in and disease states, and to design your own drug discovery program to create therapeutic for diseases such as COVID-19. In addition, you will know what techniques are used to uncover biochemical knowledge and how to design and interpret relevant experiments. You will be capable of collaborating with other people in the analysis and interpretation of biochemical data, and be able to communicate, defend and refute interpretations of data. You will learn how to create an original research proposal in the form of a research grant application. Having completed one year of college-level biology and one year of organic chemistry will be helpful to maximally benefit from this course. This course satisfies the requirement of most medical schools for introductory biochemistry, and is suitable for advanced undergraduates, and beginning graduate students; this replaces the previous UN3501 course.
",Brent R Stockwell,5:30pm,6:30pm,11689,Morningside,C3511-20213-003,BIOCHEM I-STRUCT/METABOLS,Biological Sciences,BCHM,http://culpa.info/professors/2753,,14.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/BCHM/C3511-20213-003/,To be announced,,,0,UN3501,W,20213BCHM3511C003,RECITATION
BCRS GU4331,ADV BOSNIAN/CROATIAN/SERBIAN,"Prerequisites: BCRS UN2102 Further develops skills in speaking, reading, and writing, using essays, short stories, films, and fragments of larger works. Reinforces basic grammar and introduces more complete structures.
",Aleksandar Boskovic,1:10pm,2:25pm,10140,Morningside,W4331-20213-001,ADV BOSNIAN/CROATIAN/SERB,Slavic Languages,BCRS,http://culpa.info/professors/12926,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/BCRS/W4331-20213-001/,To be announced,,,3,BCRS UN2102,MW,20213BCRS4331W001,LANGUAGE
BCRS UN1101,ELEM BOSNIAN/CROATIAN/SERBIAN,"Essentials of the spoken and written language. Prepares students to read texts of moderate difficulty by the end of the first year.
",Aleksandar Boskovic,10:10am,11:25am,10138,Morningside,W1101-20213-001,ELEM BOSNIAN/CROATIAN/SER,Slavic Languages,BCRS,http://culpa.info/professors/12926,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/BCRS/W1101-20213-001/,To be announced,,,4,,MWF,20213BCRS1101W001,LANGUAGE
BCRS UN2101,INTER BOSNIAN/CROATIAN/SERBIAN,"Prerequisites: BCRS UN1102 or the equivalent. Readings in Serbian/Croatian/Bosnian literature in the original, with emphasis depending upon the needs of individual students.
",Aleksandar Boskovic,11:40am,12:55pm,10139,Morningside,W2101-20213-001,INTER BOSNIAN/CROATIAN/SE,Slavic Languages,BCRS,http://culpa.info/professors/12926,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/BCRS/W2101-20213-001/,To be announced,,,4,BCRS UN1102,MWF,20213BCRS2101W001,LANGUAGE
BENG UN1101,ELEMENTARY BENGALI I,"Introductory courses to Bengali, a major language of northeast India and Bangladesh.
",Dwijen Bhattacharjya,4:10pm,6:00pm,12071,Morningside,W1101-20213-001,,Language Resource Center,BENG,http://culpa.info/professors/507,silver,4.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/BENG/W1101-20213-001/,To be announced,,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies
Global Programs
Professional Studies
SIPA
Schools of the Arts",4,,TR,20213BENG1101W001,LANGUAGE
