course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
PSYC BC1010,INTRO LAB EXPERIMENTAL PSYCH,"Corequisites: PSYC BC1001, or its equivalent. While this lab is not required for either Psychology Major or Non-Major, it is not open to students who have already completed or are concurrently enrolled in PSYC BC1020 Research Methods and Analysis. This lab course is intended for students who have not previously been enrolled in a psychology lab course; and a majority of seats are reserved for First Year and Sophomore students. A laboratory-based introduction to experimental methods used in psychological research. Upon successful completion of this course, students will know how to review the primary literature and formulate a hypothesis, design an experiment, analyze data using statistical methods, communicate the results of a scientific study through oral presentation and written manuscript, and carry out research studies under ethical guidelines. Students will be able to apply the acquired knowledge in all disciplines of Psychology and will be prepared to engage in advance research in fields including, but not limited to, Cognition, Learning, Perception, Behavioral Neuroscience, Development, Personality, and Social Psychology.",Svetlana Komissarouk,,,00616,,X1010-20263-003,,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X1010-20263-003/,,,,2.5,"PSYC BC1001
PSYC BC1020",,20263PSYC1010X003,LABORATORY
PSYC BC1020,BEHAVIORAL RESEARCH METHODS AND ANALYSIS,"This course is one of three prerequisites for all 2000-level PSYC lab courses, and is a requirement for the Psychology Major. PSYC BC1001, or its equivalent, must be completed prior to or concurrently with this course. Also note that once this course has been completed a student 
cannot
 then enroll in PSYC BC1010 Intro Lab. (If a student chooses to take BC1010 Intro Lab, it must be completed 
before
 BC1020 Research Methods.) This class will introduce students to the fundamental scientific principles, experimental methods, and analytical approaches involved in the study of human behavior. The initial major topics to be covered include how basic scientific approach can be gainfully and ethically used to study human behavior. The following topics in the course will cover the most prevalent manners of collecting data in behavioral research and the most common types of statistical analyses and tests such data is subjected to. The latter topics in the course will introduce some of the more advanced experimental designs and statistical approaches that are more specific to the social sciences.",Angelika Seidel,,,00617,,X1020-20263-001,BEHAVRL RESRCH METHOD ANA,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X1020-20263-001/,,,,3,"BC1010
BC1020
PSYC BC1001
PSYC BC1010",,20263PSYC1020X001,LECTURE
PSYC BC1020,BEHAVIORAL RESEARCH METHODS AND ANALYSIS,"This course is one of three prerequisites for all 2000-level PSYC lab courses, and is a requirement for the Psychology Major. PSYC BC1001, or its equivalent, must be completed prior to or concurrently with this course. Also note that once this course has been completed a student 
cannot
 then enroll in PSYC BC1010 Intro Lab. (If a student chooses to take BC1010 Intro Lab, it must be completed 
before
 BC1020 Research Methods.) This class will introduce students to the fundamental scientific principles, experimental methods, and analytical approaches involved in the study of human behavior. The initial major topics to be covered include how basic scientific approach can be gainfully and ethically used to study human behavior. The following topics in the course will cover the most prevalent manners of collecting data in behavioral research and the most common types of statistical analyses and tests such data is subjected to. The latter topics in the course will introduce some of the more advanced experimental designs and statistical approaches that are more specific to the social sciences.",Faculty,,,00618,,X1020-20263-002,BEHAVRL RESRCH METHOD ANA,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X1020-20263-002/,,,,3,"BC1010
BC1020
PSYC BC1001
PSYC BC1010",,20263PSYC1020X002,LECTURE
PSYC BC1099,SCIENCE AND SCIENTISTS,"Weekly meetings with researchers from Barnard, Columbia, and other guests to discuss the nature of scientific inquiry in psychology; and intellectual, professional, and personal issues in the work of scientists.",Isabelle Portelinha,4:10pm,6:00pm,00854,,X1099-20263-001,,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X1099-20263-001/,To be announced,,"Barnard College
Columbia College
General Studies",1,,W,20263PSYC1099X001,SEMINAR
PSYC BC1101,STATISTICS LECTURE AND RECITATION,"Prerequisite (or co-requisite): PSYC BC1001. Lecture course and associated recitation section introducing students to statistics and its applications to psychological research. The course covers basic theory, conceptual underpinnings, and common statistics. The following Columbia University courses are considered overlapping and a student cannot receive credit for both the BC course and the equivalent CU course: STAT UN1001 Introduction to Statistical Reasoning; STAT UN1101 Introduction to Statistics; STAT UN1201 Introduction to Statistics.",Robert Brotherton,,,00619,,X1101-20263-001,STATISTICS LECTURE&RECITATION,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X1101-20263-001/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",4,"PSYC BC1001
STAT UN1001
STAT UN1101
STAT UN1201",,20263PSYC1101X001,LECTURE
PSYC BC1101,STATISTICS LECTURE AND RECITATION,"Prerequisite (or co-requisite): PSYC BC1001. Lecture course and associated recitation section introducing students to statistics and its applications to psychological research. The course covers basic theory, conceptual underpinnings, and common statistics. The following Columbia University courses are considered overlapping and a student cannot receive credit for both the BC course and the equivalent CU course: STAT UN1001 Introduction to Statistical Reasoning; STAT UN1101 Introduction to Statistics; STAT UN1201 Introduction to Statistics.",Robert Brotherton,,,00620,,X1101-20263-002,STATISTICS LECTURE&RECITATION,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X1101-20263-002/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",4,"PSYC BC1001
STAT UN1001
STAT UN1101
STAT UN1201",,20263PSYC1101X002,LECTURE
PSYC BC1101,STATISTICS LECTURE AND RECITATION,"Prerequisite (or co-requisite): PSYC BC1001. Lecture course and associated recitation section introducing students to statistics and its applications to psychological research. The course covers basic theory, conceptual underpinnings, and common statistics. The following Columbia University courses are considered overlapping and a student cannot receive credit for both the BC course and the equivalent CU course: STAT UN1001 Introduction to Statistical Reasoning; STAT UN1101 Introduction to Statistics; STAT UN1201 Introduction to Statistics.",Michelle Greene,,,00621,,X1101-20263-003,STATISTICS LECTURE&RECITATION,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X1101-20263-003/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",4,"PSYC BC1001
STAT UN1001
STAT UN1101
STAT UN1201",,20263PSYC1101X003,LECTURE
PSYC BC1101,STATISTICS LECTURE AND RECITATION,"Prerequisite (or co-requisite): PSYC BC1001. Lecture course and associated recitation section introducing students to statistics and its applications to psychological research. The course covers basic theory, conceptual underpinnings, and common statistics. The following Columbia University courses are considered overlapping and a student cannot receive credit for both the BC course and the equivalent CU course: STAT UN1001 Introduction to Statistical Reasoning; STAT UN1101 Introduction to Statistics; STAT UN1201 Introduction to Statistics.",Michelle Greene,,,00622,,X1101-20263-004,STATISTICS LECTURE&RECITATION,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X1101-20263-004/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",4,"PSYC BC1001
STAT UN1001
STAT UN1101
STAT UN1201",,20263PSYC1101X004,LECTURE
PSYC BC2106,PSYCH OF LEARNING - LAB,"Prerequisites: PSYC BC1001, BC1020, BC1101. Corequisite: PSYC BC2107 Psychology of Learning Lecture. Students conduct experiments analyzing learning and memory in rats and humans. The following Columbia University course is considered overlapping and a student cannot receive credit for both the BC course and the equivalent CU course: PSYC UN1440 Experimental Psychology: Learning and Motivation (which includes PSYC UN1441 Learning and Motivation Lab).",Ken Light,1:10pm,4:00pm,00624,,X2106-20263-001,,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X2106-20263-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",2.5,"BC1020
BC1101
PSYC BC1001
PSYC BC2107
PSYC UN1440
PSYC UN1441",T,20263PSYC2106X001,LABORATORY
PSYC BC2106,PSYCH OF LEARNING - LAB,"Prerequisites: PSYC BC1001, BC1020, BC1101. Corequisite: PSYC BC2107 Psychology of Learning Lecture. Students conduct experiments analyzing learning and memory in rats and humans. The following Columbia University course is considered overlapping and a student cannot receive credit for both the BC course and the equivalent CU course: PSYC UN1440 Experimental Psychology: Learning and Motivation (which includes PSYC UN1441 Learning and Motivation Lab).",Ken Light,1:10pm,4:00pm,00752,,X2106-20263-002,,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X2106-20263-002/,To be announced,,,2.5,"BC1020
BC1101
PSYC BC1001
PSYC BC2107
PSYC UN1440
PSYC UN1441",W,20263PSYC2106X002,LABORATORY
PSYC BC2107,PSYCHOLOGY OF LEARNING - LEC,"Prerequisites: PSYC BC1001 Introduction to Psychology or COGS UN1001 Introduction to Cognitive Science or permission of the instructor. Lecture course covering the basic methods, results, and theory in the study of how experience affects behavior. The roles of early exposure, habitation, sensitization, conditioning, imitation, and memory in the acquisition and performance of behavior are studied.
  
The following Columbia University course is considered overlapping and a student cannot receive credit for both the BC course and the equivalent CU course: PSYC UN1440 Experimental: Learning and Motivation.",Ken Light,1:10pm,2:25pm,00623,,X2107-20263-001,,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X2107-20263-001/,To be announced,,,3,"COGS UN1001
PSYC BC1001
PSYC UN1440",TR,20263PSYC2107X001,LECTURE
PSYC BC2109,PERCEPTION - LAB,"Prerequisites: PSYC BC1001, BC1020, BC1101. Corequisites: BC2110 Perception Lecture. Laboratory course to accompany BC2110. Students conduct experiments of seeing, hearing, touching, tasting, and smelling, and learn to report their findings. The following Columbia University course is considered overlapping and a student cannot receive credit for both the BC course and the equivalent CU course: PSYC UN1480 Perception and Attention (which includes PSYC UN1481 Perception and Attention Lab); and UN2230  Perception and Sensory Processes.",,10:10am,1:00pm,00626,,X2109-20263-001,,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X2109-20263-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",2.5,"BC1020
BC1101
BC2110
BC2110
PSYC BC1001
PSYC UN1480
PSYC UN1481
UN2230",R,20263PSYC2109X001,LABORATORY
PSYC BC2110,PERCEPTION-LECTURE,"Prerequisites: PSYC BC1001 Introduction to Psychology or COGS UN1001 Introduction to Cognitive Science or permission of the instructor. Lecture course covering an introduction to problems, methods, and research in perception. Discussion of psychological studies of seeing, hearing, touching, tasting, and smelling. Note that this lecture 
can
 be taken without its affiliated lab, PSYC BC2109, however, if a student completes this lecture, she cannot enroll in the lab in a later semester. The following Columbia University course is considered overlapping and a student cannot receive credit for both the BC course and the equivalent CU course: PSYC UN1480 Perception and Attention; and PSYC UN2230 Perception and Sensory Processes.",Robert E Remez,10:10am,11:25am,00625,,X2110-20263-001,,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X2110-20263-001/,To be announced,,,3,"COGS UN1001
PSYC BC1001
PSYC BC2109
PSYC UN1480
PSYC UN2230",MW,20263PSYC2110X001,LECTURE
PSYC BC2124,PSYCH OF PERSONALITY - LAB,"Prerequisites: PSYC BC1001, BC1020, BC1101. Corequisites: PSYC BC2125 Psychology of Personality Lecture. Laboratory consists of experiments related to the principal approaches to personality and their implications for personality development, psychological adjustment, and everyday behavior. Students will participate in all stages of personality research: conceptualizing a personality construct, designing and administering tests, identifying individual differences, and carrying out a study.",,,,00627,,X2124-20263-001,,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X2124-20263-001/,,,,2.5,"BC1020
BC1101
PSYC BC1001
PSYC BC2125",,20263PSYC2124X001,LABORATORY
PSYC BC2125,PSYCHOLOGY OF PERSONALITY-LEC,"Prerequisites: BC1001 or permission of the instructor. Lecture course covering the principal approaches to personality and their implications for personality development, psychological adjustment, and everyday behavior. Note that this lecture 
can
 be taken without its affiliated lab, PSYC BC2124, however, if a student completes this lecture, she cannot enroll in the lab in a later semester. The following Columbia University course is considered overlapping and a student cannot receive credit for both the BC course and the equivalent CU course: PSYC UN2610 Introduction to Personality; and PSYC UN2680 Social and Personality Development.",Tara Well,2:40pm,3:55pm,00628,,X2125-20263-001,PSYCHOLOGY OF PERSONALITY,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X2125-20263-001/,To be announced,,,3,"BC1001
PSYC BC2124
UN2610
UN2680",TR,20263PSYC2125X001,LECTURE
PSYC BC2128,DEVELOPMENTAL PSYCH - LAB,"Prerequisites: PSYC BC1001, BC1020, BC1101. Corequisites: PSYC BC2129 Developmental Psychology Lecture. Laboratory course involving experiments related to cognitive, linguistic, perceptual, motor, social, affective, and personality development from infancy to adolescence. The course offers an opportunity for direct observation of children; major areas of research at each level of development are covered.",,,,00630,,X2128-20263-001,,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X2128-20263-001/,,,,2.5,"BC1020
BC1101
PSYC BC1001
PSYC BC2129",,20263PSYC2128X001,LABORATORY
PSYC BC2128,DEVELOPMENTAL PSYCH - LAB,"Prerequisites: PSYC BC1001, BC1020, BC1101. Corequisites: PSYC BC2129 Developmental Psychology Lecture. Laboratory course involving experiments related to cognitive, linguistic, perceptual, motor, social, affective, and personality development from infancy to adolescence. The course offers an opportunity for direct observation of children; major areas of research at each level of development are covered.",Armita Ghobadi,,,00631,,X2128-20263-002,,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X2128-20263-002/,,,,2.5,"BC1020
BC1101
PSYC BC1001
PSYC BC2129",,20263PSYC2128X002,LABORATORY
PSYC BC2129,DEVELOPMENTAL PSYCHOLOGY-LEC,"Prerequisites: PSYC BC1001 Introduction to Psychology or COGS UN1001 Introduction to Cognitive Science or permission of the instructor. Lecture course covering cognitive, linguistic, perceptual, motor, social, affective, and personality development from infancy to adolescence. Note that this lecture 
can
 be taken without its affiliated lab, PSYC BC2128, however, if a student completes this lecture, she cannot enroll in the lab in a later semester. The following Columbia University course is considered overlapping and a student cannot receive credit for both the BC course and the equivalent CU course: PSYC UN2280 Introduction to Developmental Psychology.",Ann Senghas,,,00629,,X2129-20263-001,DEVELOPMENTAL PSYCHOLOGY-,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X2129-20263-001/,,,,3,"COGS UN1001
PSYC BC1001
PSYC BC2128
UN2280",,20263PSYC2129X001,LECTURE
PSYC BC2137,SOCIAL PSYCHOLOGY - LAB,"Prerequisites: BC1001, BC1020, BC1101. Corequisites: BC2138 Social Psychology Lecture. Laboratory course covering contemporary theory and research on social thought and behavior. Issues such as person perception, attitudes, attraction, aggression, stereotyping, group dynamics, and social exchange will be explored. The application of theory and research to addressing social problems will be discussed.",,,,00632,,X2137-20263-001,,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X2137-20263-001/,,,,2.5,"BC1001
BC1020
BC1101
BC2138",,20263PSYC2137X001,LABORATORY
PSYC BC2138,SOCIAL PSYCHOLOGY-LEC,"Prerequisites: BC1001 or permission of the instructor. Lecture course covering contemporary theory and research on social thought and behavior. Issues such as person perception, attitudes, attraction, aggression, stereotyping, group dynamics, and social exchange will be explored. The application of theory and research to addressing social problems will be discussed. Note that this lecture 
can
 be taken without its affiliated lab, PSYC BC2137, however, if a student completes this lecture, she cannot enroll in the lab in a later semester. The following Columbia University course is considered overlapping and a student cannot receive credit for both the BC course and the equivalent CU course: PSYC UN2630 Social Psychology.",Katherine Thorson,1:10pm,2:25pm,00633,,X2138-20263-001,,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X2138-20263-001/,To be announced,,,4,"BC1001
PSYC BC2137
UN2630",MW,20263PSYC2138X001,LECTURE
PSYC BC2141,Psychopathology,"Prerequisites: PSYCBC1001 Introduction to Psychology or its accepted equivalent. . An introduction to the study of abnormal behavior and various psychological disorders such as depression, schizophrenia, anxiety disorders, eating disorders, and personality disorders. The course broadly reviews scientific and cultural perspectives on abnormal behavior with an emphasis on clinical descriptions and diagnosis, etiology, treatment, and research methods. The following Columbia University course is considered overlapping and a student cannot receive credit for both the BC course and the equivalent CU course: PSYC UN2620 Abnormal Behavior.",E'Mett McCaskill,4:10pm,5:25pm,00634,,X2141-20263-001,,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X2141-20263-001/,To be announced,,,3,"BC1001
UN2620",TR,20263PSYC2141X001,LECTURE
PSYC BC2178,FORENSIC PSYCHOLOGY,"Every day there are thousands of individuals interacting with the legal system. Are
 they mentally competent to stand trial? How can a judge decide if it is in the best
 interests of a child to live with one, or both (or neither) parent(s)? What is the risk of
 a violent offender repeating the offense? What kinds of information influence juries?
 Does mediation work to solve disputes? Forensic psychologists apply their
 knowledge of psychology specifically in legal matters. This semester will focus on
 the broad area of forensic psychology, exploring important legal cases relevant to
 forensic psychology, police psychology, what constitutes expert testimony, how
 assessments are conducted, and working as a psychologist in the correctional system.",Kathleen M Taylor,10:10am,11:25am,00635,,X2178-20263-001,,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X2178-20263-001/,To be announced,,,3,,TR,20263PSYC2178X001,LECTURE
PSYC BC3171,Moral Psychology: Ancient Wisdom and Mod,"This seminar is designed to introduce you to the psychological foundations of morality, examining how moral judgment and behavior develop across cultures and throughout human history. Drawing from ancient wisdom traditions, contemporary psychology, philosophy, and emerging fields like AI ethics, you will gain a nuanced understanding of moral psychology and its applications.",Angelika Seidel,12:10pm,2:00pm,00855,,X3171-20263-001,Moral Psychology,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X3171-20263-001/,To be announced,,,4,,T,20263PSYC3171X001,SEMINAR
PSYC BC3382,ADOLESCENT PSYCHOLOGY,"Prerequisites: BC1001 and BC1129 Developmental Psychology or permission of the instructor. Enrollment limited to 20 senior majors. Barnard students receive priority. Examines adolescent development in theory and reality. Focuses on individual physiological, sexual, cognitive, and affective development and adolescent experiences in their social context of family, peers, school, and community. Critical perspectives of gender, race and ethnicity, sexuality, and teen culture explored.",Erica Musser,,,00637,,X3382-20263-001,,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X3382-20263-001/,,,,4,"BC1001
BC1129",,20263PSYC3382X001,SEMINAR
PSYC BC3390,CANINE COGNITION,Prerequisites: PSYC BC1001 and one other Psychology course. Enrollment limited to 15 students. Permission of the instructor is required. An examination of the scientific study of the domestic dog. Emphasis will be on the evolutionary history of the species; the dogs social cognitive skills; canid perceptual and sensory capacities; dog-primate comparative studies; and dog-human interaction.,Alexandra C Horowitz,12:10pm,2:00pm,00642,,X3390-20263-001,,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X3390-20263-001/,To be announced,,,4,PSYC BC1001,T,20263PSYC3390X001,SEMINAR
PSYC BC3393,NEURODEVELOPMENTAL DISABILITIES,"The purpose of this course is to introduce students to the history of disability as a construct, as well as major models of disability. Both medical and social models (as well as others) will be examined across each of the major neurodevelopmental disabilities explored, including: ADHD, autism, intellectual disability, specific learning disability, and communication/language/speech and motor disabilities. We will examine the ways in which disability is rooted in disparities associated with power and resources, political rights, and social status. We will also utilize an intersectional lens in approaching disability to examine intersections with class, ethnicity, gender, race, sexuality, and more. For each disability, we will examine cultural, historical, and socio-political context; diagnostic criteria; epidemiology; etiology; assessment; and interventions/common accommodations. For each disability, we will also engage with several first-person, lived experience accounts and attempt to identify links to the different models and theories of disability, as well as theories of intersectionality.",Erica Musser,2:10pm,4:00pm,00640,,X3393-20263-001,INTERVENTIONS DEVELOP DISABIL,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X3393-20263-001/,To be announced,,,4,,R,20263PSYC3393X001,SEMINAR
PSYC BC3408,SEMINAR IN CLINICAL PSYCHOLOGY,"This course offers an in-depth examination of depressive disorders, including major depressive disorder, persistant depressive disorder, post-partum depression, premenstrual dysmorphic disorder, and pediatric depression.   Topics include historical perspectives, current understanding of diagnoses and symptoms, neural changes associated with the disorders, and research on effective treatments.  Emphasis will be placed on the impact of depressive disorders on families and communities, as well as gender and cultural differences in diagnosis, treatment and outcomes.",Kathleen M Taylor,,,00641,,X3408-20263-001,PersonalityDisorders,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X3408-20263-001/,,,,4,,,20263PSYC3408X001,SEMINAR
PSYC BC3465,Field Work & Research Seminar: Toddler C,"PSYC BC1129/2129 (with or without lab) as well as permission of the instructor.
  
The Barnard Toddler Center provides the focus for this seminar and research in applied developmental psychology, an amalgam of developmental, educational, and clinical psychology. The seminar integrates theory and research and for AY 20-21 will use daily recordings of the toddler sessions as the centerpiece for understanding early development. The unique context of Covid19 will be used to understand risks in development, especially for vulnerable children and families. Second term students will also conduct research on parenting during the pandemic.",Anna Shusterman,2:10pm,4:00pm,00639,,X3465-20263-001,FLDWRK-RSRCH SEM-BAR TOD CNTR,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X3465-20263-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",4,PSYC BC1129,T,20263PSYC3465X001,SEMINAR
PSYC BC3617,SENIOR RESEARCH THESIS,Discussions of the student's Independent Research project during the fall and spring terms that culminate in a written and oral senior thesis. Each project must be supervised by a scientist working at Barnard or at another local institution.,Lisa K Son,12:10pm,2:00pm,00638,,X3617-20263-001,,Psychology @Barnard,PSYC,https://doc.sis.columbia.edu/subj/PSYC/X3617-20263-001/,To be announced,,,1,,M,20263PSYC3617X001,SEMINAR
PSYC GR6050,PSYCHOPHYSIOLGCL METH/ANALYSIS,,Niall Bolger,10:10am,12:00pm,10647,,G6050-20263-001,PSYCHOPHYSIOLGCL METH/ANA,Psychology,PSYC,https://doc.sis.columbia.edu/subj/PSYC/G6050-20263-001/,To be announced,In-Person,GSAS,4,,MW,20263PSYC6050G001,LECTURE
PSYC GR6060,Human Brain Imaging for Cognitive Neuros,"This course provides an introduction to the most widely used methods for measuring and analyzing human brain activity and their application in cognitive neuroscience, complemented by weekly hands-on interactive labs to deepen understanding, experience measurements, and explore analyses.",Nikolaus Kriegeskorte,4:10pm,6:00pm,10648,,G6060-20263-001,Human Brain Imaging: Cog,Psychology,PSYC,https://doc.sis.columbia.edu/subj/PSYC/G6060-20263-001/,To be announced,In-Person,GSAS,4,,T,20263PSYC6060G001,LECTURE
PSYC GR6200,PRACTICUM IN TEACHING OF PSYCH,Practical and theoretical issues relating to the teaching of psychology and the psychology of teaching.,Katherine T Fox-Glassman,2:10pm,4:00pm,10649,,G6200-20263-001,PRACTICUM IN TEACHING OF,Psychology,PSYC,https://doc.sis.columbia.edu/subj/PSYC/G6200-20263-001/,To be announced,In-Person,GSAS,1-3,,W,20263PSYC6200G001,SEMINAR
PSYC GR6500,SUPERVISED TEACHING ASSISTANCE,Prerequisites: permission of the faculty member who will direct the teaching. Participation in ongoing teaching.,Katherine T Fox-Glassman,,,10650,,G6500-20263-001,SUPERVISED TEACHING ASSIS,Psychology,PSYC,https://doc.sis.columbia.edu/subj/PSYC/G6500-20263-001/,,In-Person,GSAS,3,,,20263PSYC6500G001,INDEPENDENT
PSYC GR6600,SUPERVISED INDIVIDUAL RESEARCH,Prerequisites: permission of the departmental adviser to Graduate Studies.,Jon B Freeman,,,10651,,G6600-20263-001,SUPERVISED INDIVIDUAL RES,Psychology,PSYC,https://doc.sis.columbia.edu/subj/PSYC/G6600-20263-001/,,In-Person,GSAS,1-4,,,20263PSYC6600G001,INDEPENDENT
PSYC GR9998,Research Seminar in Psychology,"Monday seminars are open to the public and take place in Schermerhorn Hall on alternate Mondays in room 200B Schermerhorn from 12:10-1:30pm. The seminar series semester schedule can be found 
here
.",Jon B Freeman,12:10pm,2:00pm,10652,,G9998-20263-001,Research Seminar in Psych,Psychology,PSYC,https://doc.sis.columbia.edu/subj/PSYC/G9998-20263-001/,To be announced,In-Person,GSAS,0,,M,20263PSYC9998G001,SEMINAR
PSYC GR9999,DEPARTMENTAL COLLOQUIUM,"Members of the staff, graduate students, and outside speakers present current research.",Jon B Freeman,4:10pm,6:00pm,10653,,G9999-20263-001,,Psychology,PSYC,https://doc.sis.columbia.edu/subj/PSYC/G9999-20263-001/,To be announced,In-Person,GSAS,0,,W,20263PSYC9999G001,COLLOQUIA
PSYC GU4244,LANGUAGE AND MIND,"Prerequisites: PSYC UN1001 and Preferably, an additional course in psychology, focusing on cognition, development, or research methods. Instructor permission required. This seminar explores the relationship between language and thought by investigating how language is mentally represented and processed; how various aspects of language interact with each other; and how language interacts with other aspects of cognition including perception, concepts, world knowledge, and memory. Students will examine how empirical data at the linguistic, psychological, and neuroscientific levels can bear on some of the biggest questions in the philosophy of mind and language and in psychology.",Nora Isacoff,2:10pm,4:00pm,10656,,W4244-20263-001,,Psychology,PSYC,https://doc.sis.columbia.edu/subj/PSYC/W4244-20263-001/,To be announced,In-Person,"Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies
Global Programs
Professional Studies
SIPA
Schools of the Arts",4,PSYC UN1001,M,20263PSYC4244W001,SEMINAR
PSYC GU4265,AUDITORY PERCEPTION,"Prerequisites: PSYC UN1010 PSYC UN1010 or equivalent; background in statistics/research methods recommended How does the human brain make sense of the acoustic world? What aspects of auditory perception do humans share with other animals? How does the brain perform the computations necessary for skills such as soundlocalization? How do we focus our auditory attention on one voice in a crowd? What acoustic cues are important for speech perception? How is music perceived? These are the types of questions we will address by studyingthe basics of auditory perception from textbook readings and reviews, and reading classic and current literatureto understand scientific progress in the field today.",Sarah Woolley,4:10pm,6:00pm,10657,,W4265-20263-001,,Psychology,PSYC,https://doc.sis.columbia.edu/subj/PSYC/W4265-20263-001/,To be announced,In-Person,"Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies
Global Programs
Professional Studies
SIPA
Schools of the Arts",3,"PSYC UN1010
PSYC UN1010",R,20263PSYC4265W001,SEMINAR
PSYC GU4281,The Psychology of Curiosity,"Prerequisites: PSYC UN1001 or equivalent introductory psychology course What is curiosity and how do we study it? How does curiosity facilitate learning? This course will explore the various conceptual and methodological approaches to studying curiosity and curiosity-driven learning, including animal and human studies of brain and behavior.",Janet Metcalfe,12:10pm,2:00pm,10658,,W4281-20263-001,PSYCH OF CURIOSITY,Psychology,PSYC,https://doc.sis.columbia.edu/subj/PSYC/W4281-20263-001/,To be announced,In-Person,"Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies
Global Programs
Professional Studies
SIPA
Schools of the Arts",4,PSYC UN1001,M,20263PSYC4281W001,SEMINAR
PSYC GU4482,Neural Plasticity,"This seminar provides an overview of the mechanisms and behaviors associated with neural plasticity. Students will obtain a basic working knowledge of the different types of neural plasticity, and how these affect cognition and behaviors.",Tina Kao,4:10pm,6:00pm,10661,,W4482-20263-001,,Psychology,PSYC,https://doc.sis.columbia.edu/subj/PSYC/W4482-20263-001/,To be announced,In-Person,"Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies
Global Programs
Professional Studies
SIPA
Schools of the Arts",4,,W,20263PSYC4482W001,SEMINAR
PSYC GU4491,The Parental Brain,"This course will provide an overview of the field of parental and social biology, with an emphasis on changes in the adult rodent brain surrounding childbirth and caretaking behavior. We will explore how the experience of parenthood prepares the brain for survival of offspring. We will also discuss the dynamic between caregivers and parents in order to provide the structure necessary to rear young. This course will illustrate the fortitude of molecular, behavioral and circuit level investigations in concert to unveil mechanisms of social learning.",Bianca J Marlin,12:10pm,2:00pm,10662,,G4491-20263-001,,Psychology,PSYC,https://doc.sis.columbia.edu/subj/PSYC/G4491-20263-001/,To be announced,In-Person,"Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies
Global Programs
Professional Studies
SIPA
Schools of the Arts",4,,T,20263PSYC4491G001,SEMINAR
